SL,Age,gender,PS/SD,Crime_Location,Crime_date,Crime_time,Allegation,Temperature,Rain,GDP per capita (USD),GNI per capita (USD)
255,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
256,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
257,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
258,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
259,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
260,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
261,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
262,65,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
263,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
264,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
265,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
266,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
267,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
268,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
269,46,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
270,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
271,32,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
272,52,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
273,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
274,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
275,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
276,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
277,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
278,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
279,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
280,60,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
281,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
282,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
283,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
284,44,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
285,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
286,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
287,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
288,60,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
289,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
290,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
291,26,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
292,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
293,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
294,65,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
295,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
296,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
297,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
298,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
299,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
300,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
301,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
302,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
303,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
304,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
305,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
306,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
307,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
308,39,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
309,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
310,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
311,46,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
312,47,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
313,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
314,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
315,60,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
316,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
317,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
318,46,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
319,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
320,28,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
321,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
322,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
323,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
324,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
325,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
326,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
327,32,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
328,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
329,47,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
330,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
331,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
332,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
333,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
334,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
335,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
336,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
337,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
338,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
339,60,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
340,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
341,44,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
342,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
343,47,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
344,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
345,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,arms supply,26,1,"2,675","2,784"
346,77,female,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
347,73,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
348,72,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
349,52,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
350,63,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
351,33,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
352,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
353,54,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
354,72,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
355,52,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
356,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
357,47,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
358,44,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
359,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
360,58,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
361,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
362,46,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
363,65,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
364,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
365,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
366,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
367,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
368,60,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
369,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
370,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
371,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
372,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
373,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
374,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
375,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
376,52,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
377,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
378,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
379,32,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
380,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
381,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
382,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
383,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
384,52,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
385,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
386,46,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
387,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
388,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
389,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
390,37,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
391,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
392,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
393,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
394,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
395,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
396,54,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
397,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
398,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
399,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
400,36,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
401,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
402,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
403,32,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
404,52,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
405,32,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
406,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
407,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
408,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
409,52,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
410,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
411,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
412,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
413,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
414,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
415,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
416,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
417,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
418,65,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
419,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
420,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
421,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
422,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
423,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
424,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
425,46,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
426,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
427,32,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
428,52,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
429,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
430,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
431,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
432,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
433,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
434,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
435,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
436,60,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
437,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
438,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
439,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
440,44,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
441,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
442,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
443,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
444,60,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
445,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
446,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
447,26,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
448,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
449,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
450,65,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
451,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
452,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
453,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
454,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
455,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
456,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
457,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
458,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
459,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
460,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
461,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
462,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
463,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
464,39,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
465,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
466,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
467,46,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
468,47,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
469,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
470,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
471,60,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
472,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
473,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
474,46,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
475,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
476,28,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
477,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
478,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
479,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
480,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
481,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
482,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
483,32,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
484,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
485,47,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
486,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
487,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
488,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
489,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
490,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,explosive supply ,26,1,"2,675","2,784"
